composition,band_gap,minimum Number,maximum Number,range Number,mean Number,avg_dev Number,mode Number,minimum MendeleevNumber,maximum MendeleevNumber,range MendeleevNumber,mean MendeleevNumber,avg_dev MendeleevNumber,maximum AtomicWeight,range AtomicWeight,mean AtomicWeight,avg_dev AtomicWeight,mode AtomicWeight,maximum MeltingT,range MeltingT,mean MeltingT,avg_dev MeltingT,mode MeltingT,range Column,mean Column,avg_dev Column,mean Row,avg_dev Row,minimum CovalentRadius,maximum CovalentRadius,range CovalentRadius,mean CovalentRadius,avg_dev CovalentRadius,mode CovalentRadius,minimum Electronegativity,maximum Electronegativity,range Electronegativity,mean Electronegativity,avg_dev Electronegativity,mode Electronegativity,mean NsValence,avg_dev NsValence,mean NpValence,avg_dev NpValence,range NdValence,mean NdValence,avg_dev NdValence,mean NfValence,avg_dev NfValence,maximum NValence,range NValence,mean NValence,avg_dev NValence,mean NsUnfilled,avg_dev NsUnfilled,mean NpUnfilled,avg_dev NpUnfilled,range NdUnfilled,mean NdUnfilled,avg_dev NdUnfilled,maximum NfUnfilled,range NfUnfilled,mean NfUnfilled,maximum NUnfilled,range NUnfilled,mean NUnfilled,avg_dev NUnfilled,minimum GSvolume_pa,maximum GSvolume_pa,range GSvolume_pa,mean GSvolume_pa,avg_dev GSvolume_pa,mean GSbandgap,avg_dev GSbandgap,mean GSmagmom,avg_dev GSmagmom,range SpaceGroupNumber,mean SpaceGroupNumber,avg_dev SpaceGroupNumber
Cu1In1Se2,0.96,29.0,49.0,20.0,36.5,6.25,34.0,64.0,89.0,25.0,79.25,9.75,114.818,51.272,84.071,15.373500000000002,78.96,1357.77,928.02,693.88,331.945,494.0,5.0,14.0,2.0,4.25,0.375,120.0,142.0,22.0,128.5,8.5,120.0,1.78,2.55,0.7699999999999998,2.195,0.3549999999999999,2.55,1.75,0.375,2.25,1.75,0.0,10.0,0.0,0.0,0.0,16.0,5.0,14.0,2.0,0.25,0.375,2.25,1.375,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,2.5,1.25,11.07,25.92,14.85,21.7925,5.361250000000001,0.3995,0.3995,0.0,0.0,211.0,98.0,84.0
Cd1Se1,1.67,34.0,48.0,14.0,41.0,7.0,34.0,70.0,89.0,19.0,79.5,9.5,112.411,33.45100000000001,95.6855,16.725500000000004,78.96,594.22,100.22000000000004,544.11,50.110000000000014,494.0,4.0,14.0,2.0,4.5,0.5,120.0,144.0,24.0,132.0,12.0,120.0,1.69,2.55,0.8599999999999999,2.12,0.4299999999999999,1.69,2.0,0.0,2.0,2.0,0.0,10.0,0.0,0.0,0.0,16.0,4.0,14.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,19.495,25.92,6.425000000000001,22.707500000000003,3.2125000000000004,0.3995,0.3995,0.0,0.0,180.0,104.0,90.0
Eu1Bi2Te4,0.44,52.0,83.0,31.0,62.42857142857143,11.918367346938776,52.0,25.0,90.0,65.0,79.57142857142857,15.59183673469388,208.9804,81.38040000000001,154.33211428571423,31.227591836734685,127.6,1095.0,550.6,724.9200000000001,105.73714285714291,722.66,13.0,13.857142857142858,3.10204081632653,5.428571428571429,0.489795918367347,138.0,198.0,60.0,149.42857142857142,13.877551020408154,138.0,1.185,2.1,0.915,1.946428571428572,0.2175510204081633,2.1,2.0,0.0,3.142857142857143,0.979591836734694,10.0,8.571428571428571,2.448979591836735,5.0,5.714285714285714,29.0,20.0,18.714285714285715,5.877551020408164,0.0,0.0,2.0,0.5714285714285714,0.0,0.0,0.0,7.0,7.0,1.0,7.0,5.0,3.0,1.1428571428571428,32.95,36.46,3.509999999999998,34.4876190476,0.8786394557714264,0.2651428571428572,0.227265306122449,0.0,0.0,217.0,123.0,63.42857142857143
La4In1Sb1S9,2.07,16.0,57.0,41.0,31.466666666666665,18.56,16.0,13.0,88.0,75.0,66.93333333333334,28.764444444444443,138.90547,106.84047,72.05232533333333,47.9847904,32.065,1193.0,804.64,640.0513333333333,330.06977777777774,388.36,13.0,12.266666666666667,4.942222222222222,4.066666666666666,1.28,105.0,207.0,102.0,136.93333333333334,38.32,105.0,1.1,2.58,1.48,2.0966666666666667,0.58,2.58,2.0,0.0,2.6666666666666665,1.6444444444444446,10.0,1.6,2.24,0.0,0.0,15.0,12.0,6.266666666666667,2.062222222222222,0.0,0.0,1.7333333333333334,0.9244444444444444,9.0,2.4,3.52,0.0,0.0,0.0,9.0,7.0,4.133333333333334,2.7111111111111112,24.26,36.8975,12.6375,29.032791666666665,4.531472222222222,1.3212,1.05696,0.0,0.0,124.0,114.06666666666666,52.88
Sb1I3,2.12,51.0,53.0,2.0,52.5,0.75,53.0,85.0,96.0,11.0,93.25,4.125,126.90447,5.144469999999998,125.6183525,1.9291762500000007,126.90447,903.78,516.93,516.0825,193.84875,386.85,2.0,16.5,0.75,5.0,0.0,139.0,139.0,0.0,139.0,0.0,139.0,2.05,2.66,0.6100000000000003,2.5075000000000003,0.22875,2.66,2.0,0.0,4.5,0.75,0.0,10.0,0.0,0.0,0.0,17.0,2.0,16.5,0.75,0.0,0.0,1.5,0.75,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.5,0.75,31.56,43.015,11.455000000000002,40.151250000000005,4.295624999999999,0.7965,0.39825,0.0,0.0,102.0,89.5,38.25
Yb1In3S6,1.31,16.0,70.0,54.0,31.3,18.360000000000003,16.0,39.0,88.0,49.0,79.2,10.56,173.054,140.989,70.9898,46.70976,32.065,1092.0,703.64,471.141,124.17179999999996,388.36,13.0,13.8,2.64,3.9,1.08,105.0,187.0,82.0,124.3,23.16,105.0,1.26,2.58,1.32,2.208,0.4464,2.58,2.0,0.0,2.7,1.56,10.0,3.0,4.2,1.4,2.52,16.0,10.0,9.1,3.72,0.0,0.0,2.7,1.38,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.7,1.38,24.26,34.12,9.859999999999996,26.162125000000003,1.5915750000000028,1.3212,1.05696,0.0,0.0,155.0,106.2,43.44
Ga1As1,1.52,31.0,33.0,2.0,32.0,1.0,31.0,74.0,84.0,10.0,79.0,5.0,74.9216,5.198599999999999,72.3223,2.5992999999999995,69.723,1090.0,787.0899999999999,696.455,393.545,302.91,2.0,14.0,1.0,4.0,0.0,119.0,122.0,3.0,120.5,1.5,119.0,1.81,2.18,0.3700000000000001,1.995,0.185,1.81,2.0,0.0,2.0,1.0,0.0,10.0,0.0,0.0,0.0,15.0,2.0,14.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,4.0,1.0,18.8575,22.175,3.317499999999999,20.51625,1.6587499999999995,0.0,0.0,0.0,0.0,102.0,115.0,51.0
Cs4Ge1P4Se12,2.0,15.0,55.0,40.0,34.285714285714285,7.891156462585033,34.0,5.0,89.0,84.0,71.38095238095238,25.28798185941043,132.9054519,101.9316899,79.79413598095238,20.232882254875285,78.96,1211.4,909.8100000000002,457.85523809523806,113.07446712018142,494.0,15.0,12.857142857142858,4.517006802721088,4.190476190476191,0.689342403628118,107.0,244.0,137.0,141.14285714285714,39.18367346938775,120.0,0.79,2.55,1.7599999999999998,2.1204761904761904,0.5173696145124715,2.55,1.809523809523809,0.3083900226757369,2.952380952380953,1.2154195011337867,10.0,6.190476190476191,4.716553287981859,0.0,0.0,16.0,15.0,10.952380952380953,6.058956916099773,0.1904761904761904,0.3083900226757369,1.9047619047619049,0.7256235827664399,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,2.095238095238096,0.526077097505669,22.5702380952,115.765,93.1947619048,42.25647392289524,28.003248029373243,0.7843333333333333,0.337015873015873,0.0,0.0,227.0,62.71428571428572,78.80272108843536
Si2Te3,2.03,14.0,52.0,38.0,36.8,18.24,52.0,78.0,90.0,12.0,85.2,5.76,127.6,99.5145,87.79419999999999,47.76696,127.6,1687.0,964.34,1108.396,462.8832,722.66,2.0,15.2,0.9600000000000002,4.2,0.96,111.0,138.0,27.0,127.2,12.96,138.0,1.9,2.1,0.2000000000000001,2.0200000000000005,0.096,2.1,2.0,0.0,3.2,0.96,10.0,6.0,4.8,0.0,0.0,16.0,12.0,11.2,5.76,0.0,0.0,2.8,0.96,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.8,0.96,20.44,34.7633333333,14.323333333299995,29.03399999998,6.875199999983996,0.5876,0.14832,0.0,0.0,75.0,182.0,36.0
La1Mg2Pd1H7,1.0,1.0,57.0,56.0,12.181818181818182,14.297520661157025,1.0,13.0,92.0,79.0,77.72727272727273,18.165289256198346,138.90547,137.89753000000002,27.36282272727273,34.65451355371901,1.00794,1828.05,1814.04,451.3745454545455,556.645785123967,14.01,9.0,2.1818181818181817,1.5702479338842976,2.1818181818181817,1.5041322314049588,31.0,207.0,176.0,76.81818181818181,58.31404958677686,31.0,1.1,2.2,1.1,1.9381818181818184,0.3808264462809918,2.2,1.181818181818182,0.4462809917355372,0.0,0.0,10.0,1.0,1.6363636363636365,0.0,0.0,10.0,9.0,2.1818181818181817,1.5702479338842976,0.6363636363636364,0.4628099173553719,0.0,0.0,9.0,0.8181818181818182,1.487603305785124,0.0,0.0,0.0,9.0,9.0,1.4545454545454546,1.3719008264462809,6.615,36.8975,30.2825,13.03568181818182,8.171776859504133,4.9973636363636365,3.634446280991735,0.0,0.0,31.0,196.8181818181818,5.123966942148756
Cs1Er1Zn1Se3,2.56,30.0,68.0,38.0,42.5,12.666666666666666,34.0,5.0,89.0,84.0,62.66666666666666,28.444444444444443,167.259,101.879,100.40407531666666,33.11876708888889,78.96,1770.0,1468.41,707.7116666666667,354.0961111111112,494.0,15.0,10.666666666666666,5.777777777777778,4.666666666666667,0.888888888888889,120.0,244.0,124.0,152.5,42.66666666666666,120.0,0.79,2.55,1.7599999999999998,1.8883333333333328,0.6616666666666666,2.55,1.8333333333333333,0.2777777777777778,2.0,2.0,10.0,6.666666666666667,4.444444444444445,2.0,3.333333333333333,16.0,15.0,12.5,4.0,0.1666666666666666,0.2777777777777778,1.0,1.0,0.0,0.0,0.0,2.0,2.0,0.3333333333333333,2.0,2.0,1.5,0.6666666666666666,13.96,115.765,101.805,39.678333333333335,25.362222222222226,0.3995,0.3995,0.0,0.0,215.0,109.83333333333331,95.83333333333331
Pb2Nb2Se4O15,2.79,8.0,82.0,74.0,21.82608695652174,18.034026465028354,8.0,47.0,89.0,42.0,83.34782608695652,6.729678638941402,207.2,191.2006,50.26277217391304,44.6913550094518,15.9994,2750.0,2695.2,413.00956521739135,467.2298676748583,54.8,11.0,14.869565217391305,1.8676748582230625,2.9565217391304346,1.2476370510396977,66.0,164.0,98.0,90.8695652173913,32.43856332703213,66.0,1.6,3.44,1.84,3.028695652173913,0.5364839319470699,3.44,1.9130434782608696,0.1587901701323251,3.4782608695652173,0.8620037807183366,10.0,2.9565217391304346,3.85633270321361,1.2173913043478262,2.223062381852552,28.0,23.0,9.565217391304348,5.444234404536863,0.0869565217391304,0.1587901701323251,2.0,0.3478260869565217,6.0,0.5217391304347826,0.952741020793951,0.0,0.0,0.0,7.0,5.0,2.608695652173913,1.005671077504726,9.105,28.11,19.005,14.47108695652174,6.999243856332703,0.1389565217391304,0.2295803402646503,0.0,0.0,217.0,49.73913043478261,61.65595463137996
Rb1Ag5P2S8,2.4,15.0,47.0,32.0,26.875,13.84375,16.0,4.0,88.0,84.0,74.9375,15.078125,107.8682,76.89443800000001,58.95477025,33.8850223125,32.065,1234.93,922.47,639.286875,372.276953125,388.36,15.0,13.375,3.03125,3.75,0.9375,105.0,220.0,115.0,124.9375,24.421875,105.0,0.82,2.58,1.7600000000000002,2.218125,0.361875,2.58,1.625,0.46875,2.375,1.78125,10.0,3.125,4.296875,0.0,0.0,11.0,10.0,7.125,2.421875,0.375,0.46875,1.375,1.03125,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.75,0.5625,16.33,90.7225,74.3925,26.4879985119,8.0293126860125,1.304125,0.97809375,0.0,0.0,227.0,119.875,79.34375
In0.7Al0.3P1,1.9,13.0,49.0,36.0,26.6,15.679999999999998,15.0,73.0,83.0,10.0,78.7,4.3,114.818,87.83646139999999,59.72041179,38.568311747,30.973762,933.47,616.1700000000001,449.083,145.31609999999998,317.3,2.0,14.0,1.0,3.7,0.91,107.0,142.0,35.0,121.35,14.454999999999998,107.0,1.61,2.19,0.5799999999999998,1.9595,0.2304999999999999,2.19,2.0,0.0,2.0,1.0,10.0,3.5,4.55,0.0,0.0,13.0,10.0,7.5,3.85,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,4.0,1.0,16.48,24.26,7.780000000000001,22.2481190476,1.730435714280001,0.8125,0.8125,0.0,0.0,223.0,83.4,81.4
Cd1Se1,1.84,34.0,48.0,14.0,41.0,7.0,34.0,70.0,89.0,19.0,79.5,9.5,112.411,33.45100000000001,95.6855,16.725500000000004,78.96,594.22,100.22000000000004,544.11,50.110000000000014,494.0,4.0,14.0,2.0,4.5,0.5,120.0,144.0,24.0,132.0,12.0,120.0,1.69,2.55,0.8599999999999999,2.12,0.4299999999999999,1.69,2.0,0.0,2.0,2.0,0.0,10.0,0.0,0.0,0.0,16.0,4.0,14.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,19.495,25.92,6.425000000000001,22.707500000000003,3.2125000000000004,0.3995,0.3995,0.0,0.0,180.0,104.0,90.0
Tl1Se1,0.56,34.0,81.0,47.0,57.5,23.5,34.0,76.0,89.0,13.0,82.5,6.5,204.3833,125.4233,141.67165,62.71165,78.96,577.0,83.0,535.5,41.5,494.0,3.0,14.5,1.5,5.0,1.0,120.0,145.0,25.0,132.5,12.5,120.0,1.62,2.55,0.9299999999999996,2.085,0.4649999999999998,1.62,2.0,0.0,2.5,1.5,0.0,10.0,0.0,7.0,7.0,27.0,11.0,21.5,5.5,0.0,0.0,3.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,3.5,1.5,25.92,26.91,0.9899999999999984,26.415,0.4949999999999992,0.3995,0.3995,0.0,0.0,180.0,104.0,90.0
Hg8As4Bi3Cl13,2.43,17.0,83.0,66.0,44.35714285714285,28.647959183673468,17.0,71.0,94.0,23.0,85.14285714285714,8.408163265306124,208.9804,173.5274,106.86559285714286,75.43854846938775,35.453,1090.0,918.4,360.6628571428572,247.7542857142857,171.6,5.0,15.071428571428571,1.7908163265306123,4.321428571428571,1.318877551020408,102.0,148.0,46.0,117.92857142857144,14.790816326530614,102.0,2.0,3.16,1.16,2.566428571428572,0.5511734693877551,3.16,2.0,0.0,3.071428571428572,1.7908163265306123,10.0,5.357142857142857,4.974489795918367,5.5,6.678571428571429,29.0,22.0,15.928571428571429,8.556122448979592,0.0,0.0,1.2142857142857142,0.8928571428571429,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.2142857142857142,0.8928571428571429,22.175,32.95,10.775000000000002,25.282792487685715,1.642973038353062,1.1574642857142856,1.240140306122449,0.0,0.0,154.0,102.14285714285714,54.73469387755102
Pb1I2,2.53,53.0,82.0,29.0,62.66666666666666,12.888888888888888,53.0,81.0,96.0,15.0,91.0,6.666666666666667,207.2,80.29552999999999,153.6696466666667,35.686902222222216,126.90447,600.61,213.76,458.1033333333333,95.00444444444442,386.85,3.0,16.0,1.3333333333333333,5.333333333333333,0.4444444444444443,139.0,146.0,7.0,141.33333333333334,3.1111111111111143,139.0,2.33,2.66,0.33,2.5500000000000003,0.1466666666666666,2.66,2.0,0.0,4.0,1.3333333333333333,0.0,10.0,0.0,4.666666666666667,6.222222222222221,28.0,11.0,20.666666666666668,4.888888888888889,0.0,0.0,2.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,2.0,1.3333333333333333,28.11,43.015,14.905,38.04666666666667,6.624444444444445,0.7080000000000001,0.472,0.0,0.0,161.0,117.66666666666669,71.55555555555556
Na2Hg3Sn2S8,2.45,11.0,80.0,69.0,32.666666666666664,23.55555555555556,16.0,2.0,88.0,86.0,72.06666666666666,19.11111111111111,200.59,177.60023072,76.112635904,61.15024273066667,32.065,505.08,270.76,370.7826666666666,54.58506666666667,388.36,15.0,12.933333333333334,3.555555555555556,3.866666666666666,1.1555555555555554,105.0,166.0,61.0,123.06666666666666,19.27111111111111,105.0,0.93,2.58,1.65,2.1613333333333333,0.4465777777777778,2.58,1.8666666666666667,0.2311111111111111,2.4,1.7066666666666668,10.0,3.333333333333333,4.444444444444445,2.8,4.48,26.0,25.0,10.4,7.2,0.1333333333333333,0.2311111111111111,1.6,1.0666666666666669,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.7333333333333334,0.8888888888888888,25.2375862069,33.285,8.047413793099995,27.137628352486665,2.200820434220444,1.1744,1.0961066666666668,0.0,0.0,159.0,119.86666666666666,53.19111111111111
Ag1Tl1Te2,0.1,47.0,81.0,34.0,58.0,11.5,52.0,65.0,90.0,25.0,80.25,9.75,204.3833,96.5151,141.86287499999997,31.260212499999987,127.6,1234.93,657.9300000000001,814.3125,210.30875000000003,722.66,5.0,14.0,2.0,5.25,0.375,138.0,145.0,7.0,141.5,3.5,138.0,1.62,2.1,0.48,1.9375,0.1625,2.1,1.75,0.375,2.25,1.75,0.0,10.0,0.0,3.5,5.25,27.0,16.0,17.5,4.75,0.25,0.375,2.25,1.375,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,2.5,1.25,16.33,34.7633333333,18.4333333333,28.19166666665,6.571666666649999,0.232,0.232,0.0,0.0,73.0,180.75,28.75
Zn3As2,1.1,30.0,33.0,3.0,31.2,1.44,30.0,69.0,84.0,15.0,75.0,7.2,74.9216,9.541600000000004,69.19664,4.579968000000003,65.38,1090.0,397.3200000000001,851.608,190.7136,692.68,3.0,13.2,1.44,4.0,0.0,119.0,122.0,3.0,120.8,1.4400000000000006,122.0,1.65,2.18,0.5300000000000002,1.862,0.2544,1.65,2.0,0.0,1.2,1.44,0.0,10.0,0.0,0.0,0.0,15.0,3.0,13.2,1.44,0.0,0.0,1.2,1.44,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.2,1.44,13.96,22.175,8.215,17.246000000000002,3.9432,0.0,0.0,0.0,0.0,28.0,182.8,13.439999999999998
Na2Hg3S2.51Se1.49,2.03,11.0,80.0,69.0,39.20222222222222,27.19851851851852,80.0,2.0,89.0,87.0,63.38777777777778,27.28345679012345,200.59,177.60023072,93.98700984,71.06866010666667,200.59,494.0,259.68,350.6159555555556,77.53063703703704,234.32,15.0,11.333333333333334,4.592592592592592,4.165555555555556,1.222962962962963,105.0,166.0,61.0,130.0388888888889,17.290123456790123,132.0,0.93,2.58,1.65,2.015033333333333,0.4922592592592592,2.0,1.7777777777777777,0.345679012345679,1.7777777777777777,1.9753086419753088,10.0,4.988888888888889,4.999975308641975,4.666666666666667,6.222222222222221,26.0,25.0,13.211111111111112,9.449358024691357,0.2222222222222222,0.345679012345679,0.8888888888888888,0.9876543209876544,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.1111111111111112,0.7901234567901235,25.2375862069,29.2433333333,4.005747126399999,26.39392017081112,1.2664058499950632,0.7463922222222221,0.8293246913580246,0.0,0.0,215.0,128.0622222222222,70.15308641975308
Ba1Ir2Ge4S6,1.54,16.0,77.0,61.0,33.38461538461539,16.89940828402367,16.0,9.0,88.0,79.0,74.84615384615384,14.698224852071007,192.217,160.15200000000002,77.28546153846153,44.6007100591716,32.065,2739.0,2350.64,1050.2892307692307,618.7484023668638,388.36,14.0,13.23076923076923,3.0295857988165684,4.0,0.9230769230769232,105.0,215.0,110.0,123.6153846153846,19.40828402366864,105.0,0.89,2.58,1.69,2.216153846153846,0.3358579881656804,2.58,2.0,0.0,2.4615384615384617,1.4201183431952662,10.0,4.153846153846154,4.4733727810650885,2.1538461538461537,3.644970414201184,23.0,21.0,10.76923076923077,5.7514792899408285,0.0,0.0,2.1538461538461537,1.136094674556213,3.0,0.4615384615384615,0.7810650887573964,0.0,0.0,0.0,4.0,4.0,2.6153846153846154,0.970414201183432,14.21,63.59,49.38,26.057788461538465,5.774186390532549,1.134153846153846,0.9857041420118344,0.0,0.0,159.0,153.76923076923077,77.32544378698225
Hg1Se1,0.32,34.0,80.0,46.0,57.0,23.0,34.0,71.0,89.0,18.0,80.0,9.0,200.59,121.63,139.775,60.815000000000005,78.96,494.0,259.68,364.16,129.84,234.32,4.0,14.0,2.0,5.0,1.0,120.0,132.0,12.0,126.0,6.0,120.0,2.0,2.55,0.5499999999999998,2.275,0.2749999999999999,2.0,2.0,0.0,2.0,2.0,0.0,10.0,0.0,7.0,7.0,26.0,10.0,21.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,25.2375862069,25.92,0.6824137931000003,25.578793103450003,0.3412068965500001,0.3995,0.3995,0.0,0.0,152.0,90.0,76.0
Tl4Ga1In3S8,2.63,16.0,81.0,65.0,39.375,24.421875,16.0,74.0,88.0,14.0,81.6875,6.3125,204.3833,172.3183,93.0143875,63.8608109375,32.065,577.0,274.09,437.94,69.52999999999999,388.36,3.0,14.5,1.5,4.1875,1.2109375,105.0,145.0,40.0,123.0,18.125,105.0,1.62,2.58,0.96,2.141875,0.438125,2.58,2.0,0.0,2.5,1.5,10.0,5.0,5.0,3.5,5.25,27.0,21.0,13.0,7.0,0.0,0.0,3.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,3.5,1.5,18.8575,26.91,8.052499999999998,25.34828125,1.2194531249999991,1.101,1.101,0.0,0.0,130.0,113.5625,49.7578125
K1Sb1S2,1.6,16.0,51.0,35.0,25.5,12.75,16.0,3.0,88.0,85.0,66.0,31.5,121.76,89.69500000000001,56.247075,32.7564625,32.065,903.78,567.25,504.2575,199.76125,388.36,15.0,12.0,5.5,3.75,0.75,105.0,203.0,98.0,138.0,33.0,105.0,0.82,2.58,1.7600000000000002,2.0075,0.5937500000000001,2.58,1.75,0.375,2.75,1.375,10.0,2.5,3.75,0.0,0.0,15.0,14.0,7.0,4.0,0.25,0.375,1.75,0.875,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0.5,25.786875,73.1066666667,47.3197916667,39.060104166675,17.023281250012495,1.101,1.101,0.0,0.0,159.0,133.75,63.75
Hg0.2Cd0.8Se1,0.45,34.0,80.0,46.0,44.2,10.2,34.0,70.0,89.0,19.0,79.6,9.4,200.59,121.63,104.5034,25.543400000000005,78.96,594.22,359.90000000000003,508.12,68.88000000000002,494.0,4.0,14.0,2.0,4.6,0.6,120.0,144.0,24.0,130.8,10.8,120.0,1.69,2.55,0.8599999999999999,2.151,0.3989999999999999,2.55,2.0,0.0,2.0,2.0,0.0,10.0,0.0,1.4,2.52,26.0,14.0,15.4,2.72,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,19.495,25.92,6.425000000000001,23.28175862069,3.0294068965520005,0.3995,0.3995000000000001,0.0,0.0,180.0,101.20000000000002,87.2
Pb0.85Sn0.15Se1,0.14,34.0,82.0,48.0,55.6,22.44,34.0,80.0,89.0,9.0,84.925,4.075,207.2,128.24,136.44324999999998,60.1432375,78.96,600.61,106.61,540.14025,51.399287500000014,494.0,2.0,15.0,1.0,4.925,0.925,120.0,146.0,26.0,132.475,12.475,120.0,1.96,2.55,0.5899999999999999,2.41225,0.1377499999999998,2.55,2.0,0.0,3.0,1.0,0.0,10.0,0.0,5.95,6.8425,28.0,14.0,20.950000000000003,5.9925,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,3.0,1.0,25.92,33.285,7.364999999999995,27.403125,1.4831249999999987,0.3995,0.3995,0.0,0.0,211.0,113.2,99.2
Hg0.06Zn0.94Te1,2.12,30.0,80.0,50.0,42.5,11.75,52.0,69.0,90.0,21.0,79.56,10.44,200.59,135.21,100.5463,33.056321999999994,127.6,722.66,488.34,693.9191999999999,28.740800000000007,722.66,4.0,14.0,2.0,4.5600000000000005,0.5264,122.0,138.0,16.0,130.3,7.802,138.0,1.65,2.1,0.4500000000000002,1.8855,0.2213700000000001,2.1,2.0,0.0,2.0,2.0,0.0,10.0,0.0,0.42,0.8148,26.0,14.0,14.42,2.2748,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,13.96,34.7633333333,20.8033333333,24.699994252857,10.095594597685578,0.232,0.2319999999999999,0.0,0.0,42.0,172.16,20.5296
Zn1Se1,2.82,30.0,34.0,4.0,32.0,2.0,30.0,69.0,89.0,20.0,79.0,10.0,78.96,13.579999999999998,72.16999999999999,6.789999999999999,65.38,692.68,198.67999999999995,593.3399999999999,99.33999999999996,494.0,4.0,14.0,2.0,4.0,0.0,120.0,122.0,2.0,121.0,1.0,120.0,1.65,2.55,0.8999999999999999,2.1,0.4499999999999999,1.65,2.0,0.0,2.0,2.0,0.0,10.0,0.0,0.0,0.0,16.0,4.0,14.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,13.96,25.92,11.96,19.94,5.98,0.3995,0.3995,0.0,0.0,180.0,104.0,90.0
K1Sm2Cu1S4,2.17,16.0,62.0,46.0,29.5,16.25,16.0,3.0,88.0,85.0,58.125,31.34375,150.36,118.29500000000002,66.4530375,41.95348125,32.065,1357.77,1021.24,742.2175,455.279375,388.36,15.0,10.25,5.9375,4.0,1.0,105.0,203.0,98.0,143.875,41.84375,105.0,0.82,2.58,1.7600000000000002,1.9225,0.6575000000000001,2.58,1.75,0.375,2.0,2.0,10.0,1.25,2.1875,1.5,2.25,11.0,10.0,6.5,1.875,0.25,0.375,1.0,1.0,0.0,0.0,0.0,8.0,8.0,2.0,8.0,7.0,3.25,2.375,11.07,73.1066666667,62.03666666669999,31.723020833337493,11.099401041671872,1.101,1.101,0.0,0.0,159.0,133.25,63.25
Sn1S0.25Se0.75,0.94,16.0,50.0,34.0,39.75,10.25,50.0,80.0,89.0,9.0,84.375,4.375,118.71,86.645,92.973125,25.736875,118.71,505.08,116.71999999999996,486.335,24.49375000000001,505.08,2.0,15.0,1.0,4.375,0.625,105.0,139.0,34.0,127.625,11.375,139.0,1.96,2.58,0.6200000000000001,2.25875,0.2987499999999999,1.96,2.0,0.0,3.0,1.0,10.0,8.75,2.1875,0.0,0.0,16.0,10.0,13.75,1.9375,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,3.0,1.0,25.786875,33.285,7.498124999999998,29.585859375,3.699140624999998,0.574875,0.574875,0.0,0.0,127.0,84.5,56.5
Rb9Bi13S24,1.3,16.0,83.0,67.0,39.04347826086956,24.84499054820416,16.0,4.0,88.0,84.0,71.0,26.217391304347824,208.9804,176.9154,92.5112043478261,65.83041493383743,32.065,544.4,231.94,417.6082608695652,71.66489603024571,388.36,15.0,12.782608695652174,4.610586011342155,4.239130434782608,1.2930056710775049,105.0,220.0,115.0,139.65217391304347,36.15879017013233,105.0,0.82,2.58,1.7600000000000002,2.077391304347826,0.5244612476370512,2.58,1.8043478260869563,0.3147448015122873,2.9347826086956523,1.1483931947069943,10.0,2.8260869565217392,4.054820415879018,3.9565217391304346,5.6767485822306245,29.0,28.0,11.521739130434783,9.879017013232517,0.1956521739130435,0.3147448015122873,1.891304347826087,0.7400756143667296,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0869565217391304,0.5160680529300566,25.786875,90.7225,64.935625,40.51603260869565,19.646008979206048,1.1488695652173913,1.0989187145557655,0.0,0.0,217.0,84.71739130434783,56.45841209829869
